analysis,target,module,subcategory,feature_col,Code,included_in_target,removed_from_predictors,overlap_categories,exclusion_reason
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,10182,OAQ,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,10294,OEY,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,10505,ONB,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,10506,ONC,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,10507,OND,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,11725,QHZ,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,11779,QKB,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,11780,QKC,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,11807,QLD,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,11812,QLI,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,11818,QLO,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,11917,QPJ,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,12129,QXN,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,12183,QZP,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,12192,QZY,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,12792,RXA,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,13307,SQV,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,13308,SQW,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,13338,SSA,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,13340,SSC,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,13341,SSD,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,13342,SSE,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,13343,SSF,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,13367,STD,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,13368,STE,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,14122,TWE,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,14564,UNE,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,15650,WCY,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,15812,WJE,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,16025,WRJ,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,17465,YUT,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,17466,YUU,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,18156,ZVI,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,18157,ZVJ,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,18705,AAQL,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,20984,AEAC,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,20985,AEAD,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,20986,AEAE,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,22412,AGDA,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,22494,AGGE,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,22513,AGGX,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,23066,AHCE,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,23160,AHFU,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,23751,AICN,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,23752,AICO,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,24668,AJLU,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,24669,AJLV,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,24700,AJNA,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25143,AKEB,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25144,AKEC,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25145,AKED,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25146,AKEE,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25147,AKEF,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25148,AKEG,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25150,AKEI,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25151,AKEJ,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25152,AKEK,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25153,AKEL,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25154,AKEM,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25155,AKEN,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25156,AKEO,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25157,AKEP,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25158,AKEQ,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25274,AKJC,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25275,AKJD,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25285,AKJN,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25358,AKMI,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,25593,AKVJ,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,27281,ANIH,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,27395,ANMR,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,27559,ANSZ,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,27631,ANVT,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,27633,ANVV,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,27634,ANVW,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,27706,ANYQ,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,28080,AONA,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | DNA repair & recombination,Replication,DNA repair & recombination,29016,APXA,True,True,"[""Replication"",""Replication | DNA repair & recombination""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2300,CJM,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2301,CJN,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2302,CJO,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2308,CJU,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2353,CLN,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2354,CLO,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2356,CLQ,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2357,CLR,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2358,CLS,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2359,CLT,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2360,CLU,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2363,CLX,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2365,CLZ,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2367,CMB,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2384,CMS,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2389,CMX,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2390,CMY,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2391,CMZ,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2392,CNA,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2393,CNB,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2396,CNE,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2397,CNF,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2428,COK,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2445,CPB,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2446,CPC,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2447,CPD,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2448,CPE,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2449,CPF,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2450,CPG,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2451,CPH,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2452,CPI,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2453,CPJ,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2454,CPK,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2455,CPL,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2456,CPM,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2457,CPN,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,2458,CPO,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,6373,IKD,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,6375,IKF,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,6376,IKG,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,9941,NRJ,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,11513,PZV,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,12253,RCH,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,15639,WCN,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,15832,WJY,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,16428,XGW,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,23762,AICY,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,24094,AIPS,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,24095,AIPT,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,24096,AIPU,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,24097,AIPV,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,24098,AIPW,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,24099,AIPX,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,24672,AJLY,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25220,AKHA,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25221,AKHB,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25222,AKHC,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25246,AKIA,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25247,AKIB,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25248,AKIC,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25263,AKIR,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25264,AKIS,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25281,AKJJ,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25282,AKJK,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25284,AKJM,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25929,ALIH,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25930,ALII,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,25931,ALIJ,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,27276,ANIC,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,27277,ANID,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,27278,ANIE,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,27279,ANIF,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,27280,ANIG,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,28089,AONJ,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,28203,AORT,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Machinery / Elongation,Replication,Machinery / Elongation,28360,AOXU,True,True,"[""Replication"",""Replication | Machinery / Elongation""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,1152,ARI,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,11378,PUQ,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,11379,PUR,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,11386,PUY,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,11387,PUZ,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,11390,PVC,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,16820,XVY,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,16821,XVZ,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,16822,XWA,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,16823,XWB,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,16824,XWC,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,16825,XWD,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,16826,XWE,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,16827,XWF,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,16828,XWG,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
cde_subcategory,Replication | Maintenance / Partition,Replication,Maintenance / Partition,18140,ZUS,True,True,"[""Replication"",""Replication | Maintenance / Partition""]",target code excluded from predictors
