Genome_ID,Replicon_ID,Product,Product_norm,CCI_gene
GCF_037482275.1,NZ_CP148090.1,"phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN","phosphonate metabolism protein/1,5-bisphosphokinase (prpp-forming) phnn",2.8421052631578947
GCF_037557155.1,NZ_CP148399.1,lipoprotein,lipoprotein,1.2000000000000002
GCF_037821945.1,NZ_CP149138.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_037823755.1,NZ_CP149144.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_037824785.1,NZ_CP149156.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_037825795.1,NZ_CP149165.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_037826765.1,NZ_CP149169.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_037827835.1,NZ_CP149173.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_037828885.1,NZ_CP149177.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_037844235.1,NZ_CP149289.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_037844905.1,NZ_CP149161.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_037911825.1,NZ_CP084075.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,1.3436701705441338
GCF_037911825.1,NZ_CP084075.1,lipoprotein,lipoprotein,1.060484114650781
GCF_037920625.1,NZ_CP148584.1,lipoprotein,lipoprotein,1.2000000000000002
GCF_038418305.1,NZ_CP157757.1,lipoprotein,lipoprotein,1.4285714285714286
GCF_038418305.1,NZ_CP157758.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,1.1304347826086956
GCF_038430245.1,NZ_CP131909.1,lipoprotein,lipoprotein,3.0
GCF_038561975.1,NZ_CP151871.1,lipoprotein,lipoprotein,0.9184523809523808
GCF_039653445.1,NZ_CP166445.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_039692545.1,NZ_CP155589.1,type III effector protein,type iii effector protein,3.6
GCF_039692545.1,NZ_CP155589.1,type III effector protein,type iii effector protein,3.4029850746268657
GCF_039692545.1,NZ_CP155589.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,3.903930131004367
GCF_039692545.1,NZ_CP155589.1,lipoprotein,lipoprotein,4.965517241379311
GCF_039692545.1,NZ_CP155589.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,4.076335877862596
GCF_039692545.1,NZ_CP155589.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,5.571428571428572
GCF_039692545.1,NZ_CP155589.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,2.0
GCF_039692545.1,NZ_CP155589.1,type III effector protein,type iii effector protein,3.984375
GCF_039692545.1,NZ_CP155589.1,type III effector protein,type iii effector protein,3.096774193548387
GCF_039692545.1,NZ_CP155589.1,type III effector protein,type iii effector protein,4.250000000000001
GCF_039692545.1,NZ_CP155589.1,lipoprotein,lipoprotein,3.454545454545455
GCF_039692545.1,NZ_CP155589.1,type III effector protein,type iii effector protein,3.193548387096774
GCF_039692545.1,NZ_CP155589.1,type III effector protein,type iii effector protein,3.0
GCF_039692545.1,NZ_CP155589.1,type III effector protein,type iii effector protein,1.4285714285714286
GCF_039693335.1,NZ_CP155592.1,type III effector protein,type iii effector protein,3.6
GCF_039693335.1,NZ_CP155592.1,type III effector protein,type iii effector protein,3.026548672566372
GCF_039693335.1,NZ_CP155592.1,type III effector protein,type iii effector protein,3.4029850746268657
GCF_039693335.1,NZ_CP155592.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,3.903930131004367
GCF_039693335.1,NZ_CP155592.1,lipoprotein,lipoprotein,4.965517241379311
GCF_039693335.1,NZ_CP155592.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,4.076335877862596
GCF_039693335.1,NZ_CP155592.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,5.571428571428572
GCF_039693335.1,NZ_CP155592.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,2.0
GCF_039693335.1,NZ_CP155592.1,type III effector protein,type iii effector protein,3.984375
GCF_039693335.1,NZ_CP155592.1,type III effector protein,type iii effector protein,4.250000000000001
GCF_039693335.1,NZ_CP155592.1,lipoprotein,lipoprotein,3.454545454545455
GCF_039693335.1,NZ_CP155592.1,type III effector protein,type iii effector protein,3.193548387096774
GCF_039693335.1,NZ_CP155592.1,type III effector protein,type iii effector protein,3.0
GCF_039693335.1,NZ_CP155592.1,type III effector protein,type iii effector protein,1.4285714285714286
GCF_039725815.1,NZ_CP065205.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_039734745.1,NZ_CP166159.1,lipoprotein,lipoprotein,2.0
GCF_040267575.1,NZ_CP158355.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,1.0952380952380951
GCF_040436815.1,NZ_CP159151.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,1.0952380952380951
GCF_040687985.1,NZ_CP159929.1,lipoprotein,lipoprotein,2.0
GCF_040703095.1,NZ_CP160038.1,lipoprotein,lipoprotein,3.0
GCF_041004185.1,NZ_CP163035.1,lipoprotein,lipoprotein,2.0
GCF_041005335.1,NZ_CP163106.1,lipoprotein,lipoprotein,2.0
GCF_041005335.1,NZ_CP163106.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_041021885.1,NZ_CP157427.1,lipoprotein,lipoprotein,1.234733893557423
GCF_041200275.1,NZ_CP165761.1,lipoprotein,lipoprotein,3.0
GCF_041200285.1,NZ_CP165767.1,lipoprotein,lipoprotein,3.0
GCF_041221905.1,NZ_CP165928.1,lipoprotein,lipoprotein,2.0
GCF_041228115.3,NZ_CP166103.2,type III effector protein,type iii effector protein,1.237609612716477
GCF_041228115.3,NZ_CP166103.2,type III effector protein,type iii effector protein,1.3498301414492195
GCF_041228115.3,NZ_CP166103.2,type III effector protein,type iii effector protein,1.323490491271356
GCF_041283535.1,NZ_CP166309.1,lipoprotein,lipoprotein,3.0
GCF_041283545.1,NZ_CP166319.1,lipoprotein,lipoprotein,3.0
GCF_041283575.1,NZ_CP166327.1,lipoprotein,lipoprotein,3.0
GCF_041283585.1,NZ_CP166330.1,lipoprotein,lipoprotein,2.0
GCF_041320055.1,NZ_CP100937.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_041320055.1,NZ_CP100937.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_041320125.1,NZ_CP100965.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_041320135.1,NZ_CP100967.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_041320625.1,NZ_CP166706.1,lipoprotein,lipoprotein,2.0
GCF_041344915.1,NZ_CP166762.1,lipoprotein,lipoprotein,3.0
GCF_041378885.1,NZ_CP166902.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,0.8374116318464144
GCF_041378885.1,NZ_CP166902.1,lipoprotein,lipoprotein,2.0104761904761905
GCF_041378905.1,NZ_CP166884.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,1.56
GCF_041378905.1,NZ_CP166884.1,lipoprotein,lipoprotein,1.6666666666666663
GCF_041378915.1,NZ_CP166889.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_041378915.1,NZ_CP166889.1,lipoprotein,lipoprotein,2.0
GCF_041378925.1,NZ_CP166893.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_041378925.1,NZ_CP166893.1,lipoprotein,lipoprotein,2.0
GCF_041410215.1,NZ_CP166977.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_041410215.1,NZ_CP166977.1,lipoprotein,lipoprotein,2.0
GCF_041411315.1,NZ_CP087508.1,lipoprotein,lipoprotein,1.0774603174603177
GCF_041411315.1,NZ_CP087508.1,lipoprotein,lipoprotein,0.9589255601639504
GCF_041411315.1,NZ_CP087508.1,lipoprotein,lipoprotein,0.9104363477765012
GCF_041411315.1,NZ_CP087508.1,lipoprotein,lipoprotein,1.1325234561635922
GCF_041411315.1,NZ_CP087508.1,lipoprotein,lipoprotein,1.1824589762089763
GCF_041411325.1,NZ_CP087512.1,lipoprotein,lipoprotein,1.1824589762089763
GCF_041411325.1,NZ_CP087512.1,lipoprotein,lipoprotein,1.1325234561635922
GCF_041411325.1,NZ_CP087512.1,lipoprotein,lipoprotein,0.9104363477765012
GCF_041411325.1,NZ_CP087512.1,lipoprotein,lipoprotein,0.9589255601639504
GCF_041411325.1,NZ_CP087512.1,lipoprotein,lipoprotein,1.0774603174603177
GCF_041514435.1,NZ_CP167950.1,lipoprotein,lipoprotein,3.0
GCF_041514545.1,NZ_CP167956.1,lipoprotein,lipoprotein,3.0
GCF_041514655.1,NZ_CP167960.1,lipoprotein,lipoprotein,3.0
GCF_041714685.1,NZ_CP168236.1,type III effector protein,type iii effector protein,3.6
GCF_041714685.1,NZ_CP168236.1,type III effector protein,type iii effector protein,3.4029850746268657
GCF_041714685.1,NZ_CP168236.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,3.903930131004367
GCF_041714685.1,NZ_CP168236.1,lipoprotein,lipoprotein,4.965517241379311
GCF_041714685.1,NZ_CP168236.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,4.076335877862596
GCF_041714685.1,NZ_CP168236.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,5.571428571428572
GCF_041714685.1,NZ_CP168236.1,type III effector protein,type iii effector protein,3.984375
GCF_041714685.1,NZ_CP168236.1,type III effector protein,type iii effector protein,4.250000000000001
GCF_041714685.1,NZ_CP168236.1,lipoprotein,lipoprotein,3.454545454545455
GCF_041714685.1,NZ_CP168236.1,type III effector protein,type iii effector protein,3.193548387096774
GCF_041714685.1,NZ_CP168236.1,type III effector protein,type iii effector protein,3.0
GCF_041714685.1,NZ_CP168236.1,type III effector protein,type iii effector protein,1.4285714285714286
GCF_041714695.1,NZ_CP168234.1,type III effector protein,type iii effector protein,3.6
GCF_041714695.1,NZ_CP168234.1,type III effector protein,type iii effector protein,3.0
GCF_041714695.1,NZ_CP168234.1,type III effector protein,type iii effector protein,3.193548387096774
GCF_041714695.1,NZ_CP168234.1,lipoprotein,lipoprotein,3.454545454545455
GCF_041714695.1,NZ_CP168234.1,type III effector protein,type iii effector protein,4.250000000000001
GCF_041714695.1,NZ_CP168234.1,type III effector protein,type iii effector protein,3.984375
GCF_041714695.1,NZ_CP168234.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,5.571428571428572
GCF_041714695.1,NZ_CP168234.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,4.076335877862596
GCF_041714695.1,NZ_CP168234.1,lipoprotein,lipoprotein,4.965517241379311
GCF_041714695.1,NZ_CP168234.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,3.903930131004367
GCF_041714695.1,NZ_CP168234.1,type III effector protein,type iii effector protein,3.52
GCF_041714695.1,NZ_CP168234.1,type III effector protein,type iii effector protein,3.4029850746268657
GCF_041714695.1,NZ_CP168234.1,type III effector protein,type iii effector protein,1.4285714285714286
GCF_041714705.1,NZ_CP168245.1,type III effector protein,type iii effector protein,3.6
GCF_041714705.1,NZ_CP168245.1,type III effector protein,type iii effector protein,3.2727272727272725
GCF_041714705.1,NZ_CP168245.1,type III effector protein,type iii effector protein,3.4029850746268657
GCF_041714705.1,NZ_CP168245.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,3.903930131004367
GCF_041714705.1,NZ_CP168245.1,lipoprotein,lipoprotein,4.965517241379311
GCF_041714705.1,NZ_CP168245.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,4.076335877862596
GCF_041714705.1,NZ_CP168245.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,5.571428571428572
GCF_041714705.1,NZ_CP168245.1,type III effector protein,type iii effector protein,3.984375
GCF_041714705.1,NZ_CP168245.1,type III effector protein,type iii effector protein,4.250000000000001
GCF_041714705.1,NZ_CP168245.1,lipoprotein,lipoprotein,3.454545454545455
GCF_041714705.1,NZ_CP168245.1,type III effector protein,type iii effector protein,3.193548387096774
GCF_041714705.1,NZ_CP168245.1,type III effector protein,type iii effector protein,3.0
GCF_041714705.1,NZ_CP168245.1,type III effector protein,type iii effector protein,1.4285714285714286
GCF_041714715.1,NZ_CP168239.1,type III effector protein,type iii effector protein,3.6
GCF_041714715.1,NZ_CP168239.1,type III effector protein,type iii effector protein,3.4029850746268657
GCF_041714715.1,NZ_CP168239.1,type III effector protein,type iii effector protein,3.52
GCF_041714715.1,NZ_CP168239.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,3.903930131004367
GCF_041714715.1,NZ_CP168239.1,lipoprotein,lipoprotein,4.965517241379311
GCF_041714715.1,NZ_CP168239.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,4.076335877862596
GCF_041714715.1,NZ_CP168239.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,5.571428571428572
GCF_041714715.1,NZ_CP168239.1,type III effector protein,type iii effector protein,3.984375
GCF_041714715.1,NZ_CP168239.1,type III effector protein,type iii effector protein,4.250000000000001
GCF_041714715.1,NZ_CP168239.1,lipoprotein,lipoprotein,3.454545454545455
GCF_041714715.1,NZ_CP168239.1,type III effector protein,type iii effector protein,3.193548387096774
GCF_041714715.1,NZ_CP168239.1,type III effector protein,type iii effector protein,3.0
GCF_041714715.1,NZ_CP168239.1,type III effector protein,type iii effector protein,1.4285714285714286
GCF_041714725.1,NZ_CP168243.1,type III effector protein,type iii effector protein,3.6
GCF_041714725.1,NZ_CP168243.1,type III effector protein,type iii effector protein,3.4029850746268657
GCF_041714725.1,NZ_CP168243.1,type III effector protein,type iii effector protein,3.52
GCF_041714725.1,NZ_CP168243.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,3.903930131004367
GCF_041714725.1,NZ_CP168243.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,4.076335877862596
GCF_041714725.1,NZ_CP168243.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,5.571428571428572
GCF_041714725.1,NZ_CP168243.1,type III effector protein,type iii effector protein,3.984375
GCF_041714725.1,NZ_CP168243.1,type III effector protein,type iii effector protein,4.250000000000001
GCF_041714725.1,NZ_CP168243.1,lipoprotein,lipoprotein,3.454545454545455
GCF_041714725.1,NZ_CP168243.1,type III effector protein,type iii effector protein,3.193548387096774
GCF_041714725.1,NZ_CP168243.1,type III effector protein,type iii effector protein,3.0
GCF_041714725.1,NZ_CP168243.1,type III effector protein,type iii effector protein,1.4285714285714286
GCF_041729625.1,NZ_CP168398.1,"phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN","phosphonate metabolism protein/1,5-bisphosphokinase (prpp-forming) phnn",2.0
GCF_041860895.1,NZ_CP153599.1,lipoprotein,lipoprotein,3.0
GCF_041889455.1,NZ_CP139929.1,lipoprotein,lipoprotein,2.0
GCF_041893525.1,NZ_CP169069.1,tryptophan-rich sensory protein,tryptophan-rich sensory protein,0.0
GCF_041930365.1,NZ_CP169339.1,lipoprotein,lipoprotein,1.0228710838104005
GCF_042140285.1,NZ_CP169768.1,lipoprotein,lipoprotein,1.2263257575757571
GCF_042140285.1,NZ_CP169768.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,0.9078201086358192
GCF_042980585.1,NZ_CP135243.1,sensory rhodopsin transducer,sensory rhodopsin transducer,2.7272727272727275
GCF_042980585.1,NZ_CP135243.1,sensory rhodopsin transducer,sensory rhodopsin transducer,1.125
GCF_042980585.1,NZ_CP135243.1,"phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN","phosphonate metabolism protein/1,5-bisphosphokinase (prpp-forming) phnn",2.8421052631578947
GCF_043099525.1,NZ_CP170855.1,lipoprotein,lipoprotein,0.9272727272727272
GCF_043521465.1,NZ_CP171367.1,lipoprotein,lipoprotein,2.0
GCF_043522075.1,NZ_CP171373.1,lipoprotein,lipoprotein,2.0
GCF_043968025.1,NZ_CP143700.1,lipoprotein,lipoprotein,2.0
GCF_043968025.1,NZ_CP143700.1,lipoprotein,lipoprotein,0.5714285714285714
GCF_043968025.1,NZ_CP143700.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_043969345.1,NZ_CP143709.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_043969345.1,NZ_CP143709.1,lipoprotein,lipoprotein,2.0
GCF_043969365.1,NZ_CP143713.1,lipoprotein,lipoprotein,2.0
GCF_043970705.1,NZ_CP143730.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_043970705.1,NZ_CP143730.1,lipoprotein,lipoprotein,2.0
GCF_043972045.1,NZ_CP143742.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_043972045.1,NZ_CP143742.1,lipoprotein,lipoprotein,2.0
GCF_043974645.1,NZ_CP143762.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_043974645.1,NZ_CP143762.1,lipoprotein,lipoprotein,2.0
GCF_044324925.1,NZ_CP172219.1,DUF1382 family protein,duf1382 family protein,3.1333333333333333
GCF_044344005.1,NZ_CP172343.1,lipoprotein,lipoprotein,2.0
GCF_044793255.1,NZ_CP050248.1,lipoprotein,lipoprotein,2.0
GCF_044793255.1,NZ_CP050248.1,lipoprotein,lipoprotein,2.0
GCF_044793965.1,NZ_CP085015.1,lipoprotein,lipoprotein,0.0
GCF_045037965.1,NZ_CP173615.1,lipoprotein,lipoprotein,0.8571428571428571
GCF_045037965.1,NZ_CP173615.1,lipoprotein,lipoprotein,0.5454545454545455
GCF_045040565.1,NZ_CP090653.1,tryptophan-rich sensory protein,tryptophan-rich sensory protein,0.6666666666666666
GCF_045040595.1,NZ_CP090664.1,tryptophan-rich sensory protein,tryptophan-rich sensory protein,0.6666666666666666
GCF_045207655.1,NZ_CP108785.1,type III effector protein,type iii effector protein,1.0907335907335909
GCF_045207655.1,NZ_CP108785.1,type III effector protein,type iii effector protein,0.8142857142857143
GCF_045287825.1,NZ_CP139126.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,0.8906142167011732
GCF_045344195.1,NZ_CP149152.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_045344205.1,NZ_CP149148.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_046118635.1,NZ_CP176044.1,lipoprotein,lipoprotein,2.0
GCF_046118685.1,NZ_CP175992.1,lipoprotein,lipoprotein,2.0
GCF_046531815.1,NZ_CP058582.1,crAss001_48 related protein,crass001_48 related protein,1.8000000000000005
GCF_046581325.1,NZ_CP142794.1,DUF1382 family protein,duf1382 family protein,3.1333333333333333
GCF_046581375.1,NZ_CP142400.1,DUF1382 family protein,duf1382 family protein,3.1333333333333333
GCF_046838385.1,NZ_CP177316.1,"phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN","phosphonate metabolism protein/1,5-bisphosphokinase (prpp-forming) phnn",1.1976190476190474
GCF_047275775.1,NZ_CP178515.1,"phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN","phosphonate metabolism protein/1,5-bisphosphokinase (prpp-forming) phnn",1.2564814814814815
GCF_047658125.1,NZ_CP180340.1,lipoprotein,lipoprotein,3.0
GCF_047658995.1,NZ_CP180334.1,lipoprotein,lipoprotein,3.0
GCF_047659005.1,NZ_CP180328.1,lipoprotein,lipoprotein,3.0
GCF_047659015.1,NZ_CP180321.1,lipoprotein,lipoprotein,3.0
GCF_047715505.1,NZ_CP180395.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_047716015.1,NZ_CP180401.1,lipoprotein,lipoprotein,3.0
GCF_047922945.1,NZ_CP181327.1,lipoprotein,lipoprotein,2.0
GCF_048391065.1,NZ_CP183025.1,lipoprotein,lipoprotein,3.0
GCF_048541645.1,NZ_CP183354.1,lipoprotein,lipoprotein,1.0
GCF_048541645.1,NZ_CP183354.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_048565025.1,NZ_CP183388.1,lipoprotein,lipoprotein,3.0
GCF_048568865.1,NZ_CP183779.1,lipoprotein,lipoprotein,2.0
GCF_048568885.1,NZ_CP183787.1,lipoprotein,lipoprotein,2.0
GCF_048568985.1,NZ_CP074792.1,lipoprotein,lipoprotein,0.7380952380952381
GCF_048568985.1,NZ_CP074794.1,DUF1382 family protein,duf1382 family protein,2.125
GCF_048572805.1,NZ_CP183852.1,crAss001_48 related protein,crass001_48 related protein,2.0
GCF_048572805.1,NZ_CP183852.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,2.0
GCF_048690735.1,NZ_CP127955.1,lipoprotein,lipoprotein,3.0
GCF_048751875.1,NZ_CP127962.1,lipoprotein,lipoprotein,3.0
GCF_048754195.1,NZ_CP128044.1,lipoprotein,lipoprotein,3.0
GCF_048962285.1,NZ_CP185012.1,lipoprotein,lipoprotein,2.0
GCF_049348255.1,NZ_CP186344.1,lipoprotein,lipoprotein,3.0
GCF_049390655.1,NZ_CP038041.1,"phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN","phosphonate metabolism protein/1,5-bisphosphokinase (prpp-forming) phnn",0.7272727272727273
GCF_049391675.1,NZ_CP038089.1,"phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN","phosphonate metabolism protein/1,5-bisphosphokinase (prpp-forming) phnn",0.8701298701298701
GCF_049392085.1,NZ_CP038094.1,"phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN","phosphonate metabolism protein/1,5-bisphosphokinase (prpp-forming) phnn",0.7272727272727273
GCF_049532525.1,NZ_CP186632.1,lipoprotein,lipoprotein,1.0149921355871012
GCF_049532525.1,NZ_CP186632.1,lipoprotein,lipoprotein,1.159834252816709
GCF_049532525.1,NZ_CP186632.1,lipoprotein,lipoprotein,1.3778675978253274
GCF_049606955.1,NZ_CP187114.1,lipoprotein,lipoprotein,0.0
GCF_049942725.1,NZ_CP187835.1,lipoprotein,lipoprotein,0.934205442161934
GCF_049942725.1,NZ_CP187835.1,lipoprotein,lipoprotein,1.007935891269225
GCF_049949245.1,NZ_CP188123.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,0.8807327132290316
GCF_049949255.1,NZ_CP188103.1,lipoprotein,lipoprotein,1.0
GCF_050263195.1,NZ_CP189878.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_050320085.1,NZ_CP190037.1,class 1 integron integrase IntI1,class 1 integron integrase inti1,1.0952380952380951
GCF_900637865.1,NZ_LR134420.1,lipoprotein,lipoprotein,1.068323996265173
GCF_900660545.1,NZ_LR214986.1,DUF4116 domain-containing protein,duf4116 domain-containing protein,0.7916014037743104
GCF_900660545.1,NZ_LR214986.1,DUF4116 domain-containing protein,duf4116 domain-containing protein,0.9527110443777111
GCF_900660545.1,NZ_LR214986.1,DUF4116 domain-containing protein,duf4116 domain-containing protein,0.686076694019062
GCF_900660545.1,NZ_LR214986.1,DUF4116 domain-containing protein,duf4116 domain-containing protein,0.8313068853651632
GCF_900660545.1,NZ_LR214986.1,DUF4116 domain-containing protein,duf4116 domain-containing protein,0.7945400280058481
GCF_900660545.1,NZ_LR214986.1,DUF4116 domain-containing protein,duf4116 domain-containing protein,0.8049457389319564
GCF_900660545.1,NZ_LR214986.1,DUF4116 domain-containing protein,duf4116 domain-containing protein,1.147359712305295
GCF_901846895.1,NZ_LR594691.1,DUF4116 domain-containing protein,duf4116 domain-containing protein,1.4201318742985412
GCF_904863075.1,NZ_LR890237.1,lipoprotein,lipoprotein,1.0
GCF_904863135.1,NZ_LR890257.1,lipoprotein,lipoprotein,2.0
GCF_904863215.1,NZ_LR890206.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_904863255.1,NZ_LR890336.1,DUF1382 family protein,duf1382 family protein,1.3333333333333333
GCF_904863435.1,NZ_LR890293.1,lipoprotein,lipoprotein,2.0
GCF_904864465.1,NZ_LR890429.1,lipoprotein,lipoprotein,2.0
GCF_904865715.1,NZ_LR890503.1,lipoprotein,lipoprotein,2.0
GCF_904865815.1,NZ_LR890518.1,lipoprotein,lipoprotein,2.0
GCF_904866325.1,NZ_LR890635.1,lipoprotein,lipoprotein,2.0
GCF_904866445.1,NZ_LR890705.1,lipoprotein,lipoprotein,2.0
GCF_904866485.1,NZ_LR890724.1,DUF1382 family protein,duf1382 family protein,2.0
GCF_946966015.1,NZ_OX337254.1,lipoprotein,lipoprotein,2.0
GCF_963575375.1,NZ_OY754373.1,DUF1382 family protein,duf1382 family protein,3.1333333333333333
GCF_964026365.1,NZ_OZ032137.1,sensory rhodopsin transducer,sensory rhodopsin transducer,1.6190476190476193
GCF_964261745.1,NZ_OZ180036.1,"phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN","phosphonate metabolism protein/1,5-bisphosphokinase (prpp-forming) phnn",1.4350877192982456
GCF_964261745.1,NZ_OZ180040.1,sensory rhodopsin transducer,sensory rhodopsin transducer,1.478095238095238
GCF_964261745.1,NZ_OZ180037.1,hemagglutinin repeat-containing protein,hemagglutinin repeat-containing protein,1.850570683299132
