analysis,target,module,subcategory,feature_col,Code,included_in_target,removed_from_predictors,overlap_categories,exclusion_reason
cog_lkj,K,Transcription,,2217,CGH,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2235,CGZ,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2239,CHD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2241,CHF,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2257,CHV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2274,CIM,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2292,CJE,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2326,CKM,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2344,CLE,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2389,CMX,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2407,CNP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2478,CQI,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2479,CQJ,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2483,CQN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2487,CQR,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2491,CQV,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2492,CQW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2494,CQY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2495,CQZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2497,CRB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2500,CRE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2501,CRF,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2502,CRG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2504,CRI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2505,CRJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2506,CRK,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2507,CRL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2508,CRM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2509,CRN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2510,CRO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2511,CRP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2512,CRQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2513,CRR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2514,CRS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2515,CRT,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2517,CRV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2518,CRW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2519,CRX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2520,CRY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2521,CRZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2522,CSA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2523,CSB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2524,CSC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2525,CSD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2526,CSE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2527,CSF,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2528,CSG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2529,CSH,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2530,CSI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2531,CSJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2532,CSK,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2533,CSL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2534,CSM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2536,CSO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2537,CSP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2538,CSQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2539,CSR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2540,CSS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2541,CST,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2543,CSV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2544,CSW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2545,CSX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2546,CSY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2547,CSZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2549,CTB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2550,CTC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2557,CTJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2560,CTM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2561,CTN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2562,CTO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2563,CTP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2564,CTQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2565,CTR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2566,CTS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2567,CTT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2568,CTU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2569,CTV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2570,CTW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2571,CTX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2572,CTY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2573,CTZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2574,CUA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2575,CUB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2577,CUD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2594,CUU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2603,CVD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2647,CWV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2706,CZC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2738,DAI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2764,DBI,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2787,DCF,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2788,DCG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2850,DEQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2889,DGD,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,2920,DHI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2935,DHX,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2967,DJD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2981,DJR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,2985,DJV,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,3012,DKW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3013,DKX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3063,DMV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3131,DPL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3162,DQQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3215,DSR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3218,DSU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3222,DSY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3234,DTK,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3236,DTM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3302,DWA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3323,DWV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3360,DYG,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,3438,EBG,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,3458,ECA,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,3480,ECW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3490,EDG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3761,ENR,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,3793,EOX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3802,EPG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3920,ETU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3921,ETV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,3975,EVX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4019,EXP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4036,EYG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4038,EYI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4100,FAS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4111,FBD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4124,FBQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4141,FCH,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,4239,FGB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4283,FHT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4319,FJD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4376,FLI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4380,FLM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4383,FLP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4392,FLY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4405,FML,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4408,FMO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4416,FMW,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,4434,FNO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4448,FOC,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,4525,FRB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4541,FRR,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,4543,FRT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4566,FSQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4579,FTD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4596,FTU,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,4602,FUA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4634,FVG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4657,FWD,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4673,FWT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4722,FYQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,4768,GAK,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,4769,GAL,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,4901,GFN,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,4907,GFT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5079,GMJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5106,GNK,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5178,GQE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5250,GSY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5291,GUN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5348,GWS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5466,HBG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5579,HFP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5628,HHM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5649,HIH,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5672,HJE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5673,HJF,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5786,HNO,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,5852,HQC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5966,HUM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,5996,HVQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6051,HXT,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6052,HXU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6053,HXV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6054,HXW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6058,HYA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6061,HYD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6062,HYE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6082,HYY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6085,HZB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6086,HZC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6104,HZU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6116,IAG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6176,ICO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6259,IFT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6284,IGS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6299,IHH,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6312,IHU,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,6325,IIH,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,6338,IIU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6339,IIV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6340,IIW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6341,IIX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6342,IIY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6356,IJM,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,6375,IKF,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,6380,IKK,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,6421,ILZ,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,6473,INZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6474,IOA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6477,IOD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6480,IOG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6528,IQC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6537,IQL,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,6717,IXJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6735,IYB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6746,IYM,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,6761,IZB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6775,IZP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6777,IZR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6782,IZW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6786,JAA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6787,JAB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6825,JBN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6862,JCY,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,6863,JCZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6891,JEB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6943,JGB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6944,JGC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6954,JGM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6968,JHA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6970,JHC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6971,JHD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6973,JHF,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,6981,JHN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7001,JIH,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7017,JIX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7023,JJD,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7037,JJR,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7039,JJT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7042,JJW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7043,JJX,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7080,JLI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7081,JLJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7084,JLM,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7089,JLR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7091,JLT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7094,JLW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7125,JNB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7136,JNM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7137,JNN,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7158,JOI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7162,JOM,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7167,JOR,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7168,JOS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7169,JOT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7170,JOU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7172,JOW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7173,JOX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7185,JPJ,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7190,JPO,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7238,JRK,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7242,JRO,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7244,JRQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7257,JSD,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7281,JTB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7282,JTC,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7283,JTD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7285,JTF,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7288,JTI,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7299,JTT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7320,JUO,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7323,JUR,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7328,JUW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7333,JVB,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7345,JVN,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7347,JVP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7348,JVQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7349,JVR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7351,JVT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7353,JVV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7354,JVW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7355,JVX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7358,JWA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7359,JWB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7360,JWC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7361,JWD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7363,JWF,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7364,JWG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7365,JWH,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7366,JWI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7367,JWJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7368,JWK,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7369,JWL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7370,JWM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7371,JWN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7372,JWO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7374,JWQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7375,JWR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7376,JWS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7377,JWT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7383,JWZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7385,JXB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7386,JXC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7388,JXE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7390,JXG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7392,JXI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7393,JXJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7397,JXN,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7440,JZE,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,7451,JZP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7461,JZZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7462,KAA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7507,KBT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7518,KCE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7552,KDM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,7765,KLR,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,8790,LZC,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,8860,MBU,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,8861,MBV,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,9044,MIW,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,9048,MJA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,9180,MOC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,9181,MOD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,9183,MOF,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,9184,MOG,True,True,"[""K""]",target code excluded from predictors
