seq_id	plasflow_class	source_file
NZ_AP027163.1|NZ_AP027163|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_AP027178.1|NZ_AP027178|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_AP027182.1|NZ_AP027182|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_AP027192.1|NZ_AP027192|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP092628.1|NZ_CP092628|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP092691.1|NZ_CP092691|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116091.1|NZ_CP116091|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116126.1|NZ_CP116126|11	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116167.1|NZ_CP116167|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116180.1|NZ_CP116180|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116198.1|NZ_CP116198|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116225.1|NZ_CP116225|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116245.1|NZ_CP116245|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116350.1|NZ_CP116350|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116406.1|NZ_CP116406|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116424.1|NZ_CP116424|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP107315.1|NZ_CP107315|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP107323.1|NZ_CP107323|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP107330.1|NZ_CP107330|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP107337.1|NZ_CP107337|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP107348.1|NZ_CP107348|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP107355.1|NZ_CP107355|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP107375.1|NZ_CP107375|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP107386.1|NZ_CP107386|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP106993.1|NZ_CP106993|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116511.1|NZ_CP116511|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116537.1|NZ_CP116537|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116541.1|NZ_CP116541|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116547.1|NZ_CP116547|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116550.1|NZ_CP116550|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116318.1|NZ_CP116318|8	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116673.1|NZ_CP116673|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116356.1|NZ_CP116356|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116888.1|NZ_CP116888|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116802.1|NZ_CP116802|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116804.1|NZ_CP116804|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116971.1|NZ_CP116971|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP116983.1|NZ_CP116983|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP067126.1|NZ_CP067126|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP067132.1|NZ_CP067132|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP067171.1|NZ_CP067171|9	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP092982.1|NZ_CP092982|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117232.1|NZ_CP117232|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117423.1|NZ_CP117423|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP103998.1|NZ_CP103998|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117483.1|NZ_CP117483|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117572.1|NZ_CP117572|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117610.1|NZ_CP117610|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117587.1|NZ_CP117587|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117661.1|NZ_CP117661|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117623.1|NZ_CP117623|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117679.1|NZ_CP117679|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117591.1|NZ_CP117591|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117602.1|NZ_CP117602|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117604.1|NZ_CP117604|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117656.1|NZ_CP117656|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117657.1|NZ_CP117657|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117639.1|NZ_CP117639|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117651.1|NZ_CP117651|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117630.1|NZ_CP117630|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117670.1|NZ_CP117670|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117710.1|NZ_CP117710|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117690.1|NZ_CP117690|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117691.1|NZ_CP117691|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117715.1|NZ_CP117715|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117721.1|NZ_CP117721|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117867.1|NZ_CP117867|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117961.1|NZ_CP117961|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117972.1|NZ_CP117972|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117990.1|NZ_CP117990|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP118160.1|NZ_CP118160|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP118109.1|NZ_CP118109|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP066938.1|NZ_CP066938|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP066940.1|NZ_CP066940|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP066944.1|NZ_CP066944|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP066957.1|NZ_CP066957|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP066960.1|NZ_CP066960|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP066973.1|NZ_CP066973|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP066976.1|NZ_CP066976|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP086232.1|NZ_CP086232|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP087567.1|NZ_CP087567|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP102581.1|NZ_CP102581|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP118546.1|NZ_CP118546|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP118575.1|NZ_CP118575|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP118569.1|NZ_CP118569|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP118611.1|NZ_CP118611|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP118612.1|NZ_CP118612|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP118719.1|NZ_CP118719|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP118720.1|NZ_CP118720|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP118033.1|NZ_CP118033|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP118934.1|NZ_CP118934|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP118903.1|NZ_CP118903|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP118908.1|NZ_CP118908|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP090221.1|NZ_CP090221|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP094362.1|NZ_CP094362|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP181509.1|NZ_CP181509|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP181521.1|NZ_CP181521|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP181525.1|NZ_CP181525|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP181514.1|NZ_CP181514|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP181501.1|NZ_CP181501|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP110233.1|NZ_CP110233|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP110241.1|NZ_CP110241|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP119146.1|NZ_CP119146|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP102695.1|NZ_CP102695|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP104128.1|NZ_CP104128|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP104129.1|NZ_CP104129|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP104131.1|NZ_CP104131|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP104132.1|NZ_CP104132|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP104133.1|NZ_CP104133|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP104135.1|NZ_CP104135|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP104136.1|NZ_CP104136|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP104137.1|NZ_CP104137|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP035287.1|NZ_CP035287|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP115942.1|NZ_CP115942|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP115945.1|NZ_CP115945|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP115947.1|NZ_CP115947|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP115948.1|NZ_CP115948|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP115953.1|NZ_CP115953|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP115956.1|NZ_CP115956|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP115958.1|NZ_CP115958|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP119424.1|NZ_CP119424|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP074369.1|NZ_CP074369|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP119568.1|NZ_CP119568|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP119561.1|NZ_CP119561|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP119737.1|NZ_CP119737|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP119743.1|NZ_CP119743|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP119790.1|NZ_CP119790|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP119797.1|NZ_CP119797|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP119800.1|NZ_CP119800|5	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP119140.1|NZ_CP119140|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP119142.1|NZ_CP119142|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP120604.1|NZ_CP120604|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP120680.2|NZ_CP120680|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP089764.1|NZ_CP089764|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP089872.1|NZ_CP089872|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP120951.1|NZ_CP120951|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP081002.1|NZ_CP081002|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP090638.1|NZ_CP090638|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP090644.1|NZ_CP090644|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP114776.1|NZ_CP114776|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121358.1|NZ_CP121358|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121309.1|NZ_CP121309|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121310.1|NZ_CP121310|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121377.1|NZ_CP121377|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121372.1|NZ_CP121372|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121367.1|NZ_CP121367|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121525.1|NZ_CP121525|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117264.1|NZ_CP117264|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP117265.1|NZ_CP117265|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121610.1|NZ_CP121610|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121626.1|NZ_CP121626|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121645.1|NZ_CP121645|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121653.1|NZ_CP121653|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121660.1|NZ_CP121660|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121642.1|NZ_CP121642|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121651.1|NZ_CP121651|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP099353.1|NZ_CP099353|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP099360.1|NZ_CP099360|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP099319.1|NZ_CP099319|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP099330.1|NZ_CP099330|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP099334.1|NZ_CP099334|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP099340.1|NZ_CP099340|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP121796.1|NZ_CP121796|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP104298.1|NZ_CP104298|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP064203.1|NZ_CP064203|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP064204.1|NZ_CP064204|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP074700.1|NZ_CP074700|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP074697.1|NZ_CP074697|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP076738.1|NZ_CP076738|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP076741.1|NZ_CP076741|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP076744.1|NZ_CP076744|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_012_plasflow.tsv
NZ_CP064195.1|NZ_CP064195|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP122471.1|NZ_CP122471|7	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP122464.1|NZ_CP122464|7	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP122519.1|NZ_CP122519|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP122570.1|NZ_CP122570|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP122582.1|NZ_CP122582|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP123001.1|NZ_CP123001|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP123004.1|NZ_CP123004|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP123005.1|NZ_CP123005|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP123006.1|NZ_CP123006|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP123018.1|NZ_CP123018|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP123030.1|NZ_CP123030|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP187708.1|NZ_CP187708|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP187697.1|NZ_CP187697|9	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP187687.1|NZ_CP187687|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP187688.1|NZ_CP187688|5	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP187634.1|NZ_CP187634|5	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP187638.1|NZ_CP187638|9	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP187644.1|NZ_CP187644|15	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP187618.1|NZ_CP187618|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP187622.1|NZ_CP187622|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP187624.1|NZ_CP187624|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP187626.1|NZ_CP187626|6	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP187627.1|NZ_CP187627|7	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP123490.1|NZ_CP123490|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP123491.1|NZ_CP123491|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP123736.1|NZ_CP123736|3	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP038196.1|NZ_CP038196|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP094520.1|NZ_CP094520|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP094522.1|NZ_CP094522|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP094524.1|NZ_CP094524|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP038206.1|NZ_CP038206|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP123992.1|NZ_CP123992|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP124123.1|NZ_CP124123|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP124617.1|NZ_CP124617|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP124637.1|NZ_CP124637|6	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP124656.1|NZ_CP124656|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP124742.1|NZ_CP124742|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP124741.1|NZ_CP124741|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP072690.1|NZ_CP072690|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP104165.1|NZ_CP104165|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP124376.1|NZ_CP124376|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP124394.1|NZ_CP124394|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP122882.1|NZ_CP122882|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP122909.1|NZ_CP122909|6	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP122910.1|NZ_CP122910|7	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP122941.1|NZ_CP122941|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP122593.1|NZ_CP122593|6	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP122597.1|NZ_CP122597|10	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
NZ_CP122640.1|NZ_CP122640|7	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_013_plasflow.tsv
